match_id,coach_id,team
11005,5865,South Sydney Rabbitohs
11005,9743,Newtown
11004,11817,Western Suburbs Magpies
11004,5862,Manly Warringah Sea Eagles
11008,5815,North Sydney
11008,5862,Manly Warringah Sea Eagles
11009,5865,South Sydney Rabbitohs
11009,11817,Western Suburbs Magpies
11010,5815,North Sydney
11010,5877,St George Dragons
11011,5865,South Sydney Rabbitohs
11011,5815,North Sydney
11012,11817,Western Suburbs Magpies
11012,5865,South Sydney Rabbitohs
11014,9783,Balmain Tigers
11014,9743,Newtown
11013,5892,Manly Warringah Sea Eagles
11013,5815,North Sydney
11017,5805,Parramatta Eels
11017,5914,Eastern Suburbs
11016,9640,St George Dragons
11016,9939,Canterbury Bankstown
11015,10245,Western Suburbs Magpies
11015,5865,South Sydney Rabbitohs
11020,9939,Canterbury Bankstown
11020,10245,Western Suburbs Magpies
11022,5914,Eastern Suburbs
11022,9783,Balmain Tigers
11018,5892,Manly Warringah Sea Eagles
11018,5805,Parramatta Eels
11019,5815,North Sydney
11019,9640,St George Dragons
11021,5865,South Sydney Rabbitohs
11021,9743,Newtown
11024,9783,Balmain Tigers
11024,5892,Manly Warringah Sea Eagles
11025,5914,Eastern Suburbs
11025,5865,South Sydney Rabbitohs
11023,9743,Newtown
11023,10245,Western Suburbs Magpies
11027,5815,North Sydney
11027,9939,Canterbury Bankstown
11026,9640,St George Dragons
11026,5805,Parramatta Eels
11032,9743,Newtown
11032,5914,Eastern Suburbs
11031,5805,Parramatta Eels
11031,9939,Canterbury Bankstown
11030,9640,St George Dragons
11030,9783,Balmain Tigers
11028,5865,South Sydney Rabbitohs
11028,5892,Manly Warringah Sea Eagles
11029,10245,Western Suburbs Magpies
11029,5815,North Sydney
11036,9939,Canterbury Bankstown
11036,9783,Balmain Tigers
11033,5892,Manly Warringah Sea Eagles
11033,9743,Newtown
11034,5805,Parramatta Eels
11034,5815,North Sydney
11035,5865,South Sydney Rabbitohs
11035,9640,St George Dragons
11037,10245,Western Suburbs Magpies
11037,5914,Eastern Suburbs
11038,9939,Canterbury Bankstown
11038,5865,South Sydney Rabbitohs
11046,9743,Newtown
11046,9939,Canterbury Bankstown
11043,5815,North Sydney
11043,5865,South Sydney Rabbitohs
11045,5805,Parramatta Eels
11045,9783,Balmain Tigers
11047,9640,St George Dragons
11047,5914,Eastern Suburbs
11044,10245,Western Suburbs Magpies
11044,5892,Manly Warringah Sea Eagles
11040,9783,Balmain Tigers
11040,5815,North Sydney
11042,5892,Manly Warringah Sea Eagles
11042,5914,Eastern Suburbs
11039,9743,Newtown
11039,9640,St George Dragons
11041,10245,Western Suburbs Magpies
11041,5805,Parramatta Eels
11050,9783,Balmain Tigers
11050,10245,Western Suburbs Magpies
11052,5914,Eastern Suburbs
11052,9939,Canterbury Bankstown
11048,5892,Manly Warringah Sea Eagles
11048,9640,St George Dragons
11049,9743,Newtown
11049,5815,North Sydney
11051,5865,South Sydney Rabbitohs
11051,5805,Parramatta Eels
11053,9939,Canterbury Bankstown
11053,5892,Manly Warringah Sea Eagles
11057,5815,North Sydney
11057,5914,Eastern Suburbs
11054,5805,Parramatta Eels
11054,9743,Newtown
11056,5865,South Sydney Rabbitohs
11056,9783,Balmain Tigers
11055,10245,Western Suburbs Magpies
11055,9640,St George Dragons
11059,9939,Canterbury Bankstown
11059,9640,St George Dragons
11060,5914,Eastern Suburbs
11060,5805,Parramatta Eels
11062,9743,Newtown
11062,9783,Balmain Tigers
11061,5815,North Sydney
11061,5892,Manly Warringah Sea Eagles
11058,5865,South Sydney Rabbitohs
11058,10245,Western Suburbs Magpies
11064,9783,Balmain Tigers
11064,5914,Eastern Suburbs
11063,9743,Newtown
11063,5865,South Sydney Rabbitohs
11065,5805,Parramatta Eels
11065,5892,Manly Warringah Sea Eagles
11066,9640,St George Dragons
11066,5815,North Sydney
11067,10245,Western Suburbs Magpies
11067,9939,Canterbury Bankstown
11069,9939,Canterbury Bankstown
11069,5815,North Sydney
11071,5892,Manly Warringah Sea Eagles
11071,9783,Balmain Tigers
11068,5805,Parramatta Eels
11068,9640,St George Dragons
11072,5865,South Sydney Rabbitohs
11072,5914,Eastern Suburbs
11070,10245,Western Suburbs Magpies
11070,9743,Newtown
11075,9783,Balmain Tigers
11075,9640,St George Dragons
11076,9939,Canterbury Bankstown
11076,5805,Parramatta Eels
11077,5914,Eastern Suburbs
11077,9743,Newtown
11073,5892,Manly Warringah Sea Eagles
11073,5865,South Sydney Rabbitohs
11074,5815,North Sydney
11074,10245,Western Suburbs Magpies
11080,9783,Balmain Tigers
11080,9939,Canterbury Bankstown
11081,5914,Eastern Suburbs
11081,10245,Western Suburbs Magpies
11082,9743,Newtown
11082,5892,Manly Warringah Sea Eagles
11078,5815,North Sydney
11078,5805,Parramatta Eels
11079,9640,St George Dragons
11079,5865,South Sydney Rabbitohs
11084,5914,Eastern Suburbs
11084,5892,Manly Warringah Sea Eagles
11086,5815,North Sydney
11086,9783,Balmain Tigers
11083,5805,Parramatta Eels
11083,10245,Western Suburbs Magpies
11085,9640,St George Dragons
11085,9743,Newtown
11087,5865,South Sydney Rabbitohs
11087,9939,Canterbury Bankstown
11089,9783,Balmain Tigers
11089,5805,Parramatta Eels
11090,9939,Canterbury Bankstown
11090,9743,Newtown
11091,5914,Eastern Suburbs
11091,9640,St George Dragons
11088,5892,Manly Warringah Sea Eagles
11088,10245,Western Suburbs Magpies
11092,5865,South Sydney Rabbitohs
11092,5815,North Sydney
11094,9939,Canterbury Bankstown
11094,5914,Eastern Suburbs
11096,5815,North Sydney
11096,9743,Newtown
11093,5805,Parramatta Eels
11093,5865,South Sydney Rabbitohs
11095,9640,St George Dragons
11095,5892,Manly Warringah Sea Eagles
11097,10245,Western Suburbs Magpies
11097,9783,Balmain Tigers
11100,9783,Balmain Tigers
11100,5865,South Sydney Rabbitohs
11101,5914,Eastern Suburbs
11101,5815,North Sydney
11102,5892,Manly Warringah Sea Eagles
11102,9939,Canterbury Bankstown
11098,9743,Newtown
11098,5805,Parramatta Eels
11099,9640,St George Dragons
11099,10245,Western Suburbs Magpies
11103,5865,South Sydney Rabbitohs
11103,5815,North Sydney
11104,9640,St George Dragons
11104,5914,Eastern Suburbs
11105,5865,South Sydney Rabbitohs
11105,9640,St George Dragons
11106,5909,Eastern Suburbs
11106,9267,Balmain Tigers
11107,5404,Manly Warringah Sea Eagles
11107,9651,North Sydney
11110,5907,Newtown
11110,9939,Canterbury Bankstown
11108,5911,Parramatta Eels
11108,5894,Western Suburbs Magpies
11109,5865,South Sydney Rabbitohs
11109,5922,St George Dragons
11115,9939,Canterbury Bankstown
11115,9267,Balmain Tigers
11112,5909,Eastern Suburbs
11112,5911,Parramatta Eels
11111,9651,North Sydney
11111,5894,Western Suburbs Magpies
11114,5922,St George Dragons
11114,5907,Newtown
11113,5865,South Sydney Rabbitohs
11113,5404,Manly Warringah Sea Eagles
11117,9267,Balmain Tigers
11117,5922,St George Dragons
11118,5909,Eastern Suburbs
11118,9651,North Sydney
11116,5907,Newtown
11116,5865,South Sydney Rabbitohs
11120,5911,Parramatta Eels
11120,9939,Canterbury Bankstown
11119,5894,Western Suburbs Magpies
11119,5404,Manly Warringah Sea Eagles
11121,5865,South Sydney Rabbitohs
11121,5894,Western Suburbs Magpies
11122,9939,Canterbury Bankstown
11122,9651,North Sydney
11125,5404,Manly Warringah Sea Eagles
11125,5909,Eastern Suburbs
11124,5907,Newtown
11124,9267,Balmain Tigers
11123,5922,St George Dragons
11123,5911,Parramatta Eels
11126,9651,North Sydney
11126,5922,St George Dragons
11127,9939,Canterbury Bankstown
11127,5404,Manly Warringah Sea Eagles
11128,5911,Parramatta Eels
11128,5907,Newtown
11129,5865,South Sydney Rabbitohs
11129,9267,Balmain Tigers
11130,5894,Western Suburbs Magpies
11130,5909,Eastern Suburbs
11132,9267,Balmain Tigers
11132,5911,Parramatta Eels
11133,5909,Eastern Suburbs
11133,5865,South Sydney Rabbitohs
11131,5907,Newtown
11131,9651,North Sydney
11134,5922,St George Dragons
11134,5404,Manly Warringah Sea Eagles
11135,5894,Western Suburbs Magpies
11135,9939,Canterbury Bankstown
11139,9939,Canterbury Bankstown
11139,5909,Eastern Suburbs
11136,5404,Manly Warringah Sea Eagles
11136,5907,Newtown
11140,9651,North Sydney
11140,9267,Balmain Tigers
11137,5911,Parramatta Eels
11137,5865,South Sydney Rabbitohs
11138,5922,St George Dragons
11138,5894,Western Suburbs Magpies
11143,9267,Balmain Tigers
11143,5404,Manly Warringah Sea Eagles
11141,5907,Newtown
11141,5894,Western Suburbs Magpies
11142,9651,North Sydney
11142,5911,Parramatta Eels
11145,5922,St George Dragons
11145,5909,Eastern Suburbs
11144,5865,South Sydney Rabbitohs
11144,9939,Canterbury Bankstown
11147,9939,Canterbury Bankstown
11147,5922,St George Dragons
11148,5909,Eastern Suburbs
11148,5907,Newtown
11146,5404,Manly Warringah Sea Eagles
11146,5911,Parramatta Eels
11149,5865,South Sydney Rabbitohs
11149,9651,North Sydney
11150,5894,Western Suburbs Magpies
11150,9267,Balmain Tigers
11152,9267,Balmain Tigers
11152,5909,Eastern Suburbs
11153,9939,Canterbury Bankstown
11153,5907,Newtown
11154,9651,North Sydney
11154,5404,Manly Warringah Sea Eagles
11151,5922,St George Dragons
11151,5865,South Sydney Rabbitohs
11155,5894,Western Suburbs Magpies
11155,5911,Parramatta Eels
11158,9267,Balmain Tigers
11158,9939,Canterbury Bankstown
11156,5404,Manly Warringah Sea Eagles
11156,5865,South Sydney Rabbitohs
11157,5907,Newtown
11157,5922,St George Dragons
11160,5911,Parramatta Eels
11160,5909,Eastern Suburbs
11159,5894,Western Suburbs Magpies
11159,9651,North Sydney
11162,9939,Canterbury Bankstown
11162,5911,Parramatta Eels
11161,5404,Manly Warringah Sea Eagles
11161,5894,Western Suburbs Magpies
11165,9651,North Sydney
11165,5909,Eastern Suburbs
11164,5922,St George Dragons
11164,9267,Balmain Tigers
11163,5865,South Sydney Rabbitohs
11163,5907,Newtown
11167,9267,Balmain Tigers
11167,5907,Newtown
11168,5909,Eastern Suburbs
11168,5404,Manly Warringah Sea Eagles
11170,9651,North Sydney
11170,9939,Canterbury Bankstown
11166,5911,Parramatta Eels
11166,5922,St George Dragons
11169,5894,Western Suburbs Magpies
11169,5865,South Sydney Rabbitohs
11172,9267,Balmain Tigers
11172,5865,South Sydney Rabbitohs
11173,5909,Eastern Suburbs
11173,5894,Western Suburbs Magpies
11175,5404,Manly Warringah Sea Eagles
11175,9939,Canterbury Bankstown
11171,5907,Newtown
11171,5911,Parramatta Eels
11174,5922,St George Dragons
11174,9651,North Sydney
11177,9939,Canterbury Bankstown
11177,5894,Western Suburbs Magpies
11176,5404,Manly Warringah Sea Eagles
11176,5922,St George Dragons
11178,9651,North Sydney
11178,5907,Newtown
11179,5911,Parramatta Eels
11179,9267,Balmain Tigers
11180,5865,South Sydney Rabbitohs
11180,5909,Eastern Suburbs
11181,9267,Balmain Tigers
11181,9651,North Sydney
11185,5909,Eastern Suburbs
11185,9939,Canterbury Bankstown
11182,5907,Newtown
11182,5404,Manly Warringah Sea Eagles
11183,5865,South Sydney Rabbitohs
11183,5911,Parramatta Eels
11184,5894,Western Suburbs Magpies
11184,5922,St George Dragons
11186,9939,Canterbury Bankstown
11186,5865,South Sydney Rabbitohs
11187,5909,Eastern Suburbs
11187,5922,St George Dragons
11190,5404,Manly Warringah Sea Eagles
11190,9267,Balmain Tigers
11189,5911,Parramatta Eels
11189,9651,North Sydney
11188,5894,Western Suburbs Magpies
11188,5907,Newtown
11192,9267,Balmain Tigers
11192,5894,Western Suburbs Magpies
11191,9651,North Sydney
11191,5865,South Sydney Rabbitohs
11193,5911,Parramatta Eels
11193,5404,Manly Warringah Sea Eagles
11194,5922,St George Dragons
11194,9939,Canterbury Bankstown
11195,5907,Newtown
11195,5909,Eastern Suburbs
11196,5922,St George Dragons
11196,9651,North Sydney
11197,5865,South Sydney Rabbitohs
11197,5907,Newtown
11198,5907,Newtown
11198,5922,St George Dragons
11199,5865,South Sydney Rabbitohs
11199,5907,Newtown
11201,9267,Balmain Tigers
11201,5842,Manly Warringah Sea Eagles
11200,5938,Newtown
11200,5865,South Sydney Rabbitohs
11204,7536,Parramatta Eels
11204,5793,Eastern Suburbs
11202,5922,St George Dragons
11202,9651,North Sydney
11203,5894,Western Suburbs Magpies
11203,5805,Canterbury Bankstown
11206,5805,Canterbury Bankstown
11206,5922,St George Dragons
11207,5938,Newtown
11207,9267,Balmain Tigers
11205,9651,North Sydney
11205,5865,South Sydney Rabbitohs
11208,7536,Parramatta Eels
11208,5842,Manly Warringah Sea Eagles
11209,5894,Western Suburbs Magpies
11209,5793,Eastern Suburbs
11211,5805,Canterbury Bankstown
11211,9651,North Sydney
11212,5793,Eastern Suburbs
11212,5922,St George Dragons
11210,5938,Newtown
11210,7536,Parramatta Eels
11214,5865,South Sydney Rabbitohs
11214,9267,Balmain Tigers
11213,5894,Western Suburbs Magpies
11213,5842,Manly Warringah Sea Eagles
11216,5865,South Sydney Rabbitohs
11216,5805,Canterbury Bankstown
11215,5894,Western Suburbs Magpies
11215,5938,Newtown
11219,9651,North Sydney
11219,5793,Eastern Suburbs
11218,7536,Parramatta Eels
11218,9267,Balmain Tigers
11217,5922,St George Dragons
11217,5842,Manly Warringah Sea Eagles
11220,9651,North Sydney
11220,5842,Manly Warringah Sea Eagles
11221,5922,St George Dragons
11221,5938,Newtown
11222,9267,Balmain Tigers
11222,5894,Western Suburbs Magpies
11223,5805,Canterbury Bankstown
11223,5793,Eastern Suburbs
11224,5865,South Sydney Rabbitohs
11224,7536,Parramatta Eels
11226,9267,Balmain Tigers
11226,5922,St George Dragons
11227,5793,Eastern Suburbs
11227,5865,South Sydney Rabbitohs
11229,5842,Manly Warringah Sea Eagles
11229,5805,Canterbury Bankstown
11228,9651,North Sydney
11228,5938,Newtown
11225,7536,Parramatta Eels
11225,5894,Western Suburbs Magpies
11232,9267,Balmain Tigers
11232,9651,North Sydney
11233,5793,Eastern Suburbs
11233,5842,Manly Warringah Sea Eagles
11234,5938,Newtown
11234,5805,Canterbury Bankstown
11230,7536,Parramatta Eels
11230,5922,St George Dragons
11231,5865,South Sydney Rabbitohs
11231,5894,Western Suburbs Magpies
11236,9267,Balmain Tigers
11236,5805,Canterbury Bankstown
11237,5793,Eastern Suburbs
11237,5938,Newtown
11235,5842,Manly Warringah Sea Eagles
11235,5865,South Sydney Rabbitohs
11238,7536,Parramatta Eels
11238,9651,North Sydney
11239,5894,Western Suburbs Magpies
11239,5922,St George Dragons
11242,5805,Canterbury Bankstown
11242,7536,Parramatta Eels
11244,5793,Eastern Suburbs
11244,9267,Balmain Tigers
11243,5938,Newtown
11243,5842,Manly Warringah Sea Eagles
11240,9651,North Sydney
11240,5894,Western Suburbs Magpies
11241,5922,St George Dragons
11241,5865,South Sydney Rabbitohs
11246,5805,Canterbury Bankstown
11246,5894,Western Suburbs Magpies
11247,5793,Eastern Suburbs
11247,7536,Parramatta Eels
11249,5842,Manly Warringah Sea Eagles
11249,9267,Balmain Tigers
11245,9651,North Sydney
11245,5922,St George Dragons
11248,5865,South Sydney Rabbitohs
11248,5938,Newtown
11251,9267,Balmain Tigers
11251,5938,Newtown
11252,5793,Eastern Suburbs
11252,5894,Western Suburbs Magpies
11250,5842,Manly Warringah Sea Eagles
11250,7536,Parramatta Eels
11254,5922,St George Dragons
11254,5805,Canterbury Bankstown
11253,5865,South Sydney Rabbitohs
11253,9651,North Sydney
11256,9267,Balmain Tigers
11256,5865,South Sydney Rabbitohs
11255,5842,Manly Warringah Sea Eagles
11255,5894,Western Suburbs Magpies
11258,9651,North Sydney
11258,5805,Canterbury Bankstown
11257,7536,Parramatta Eels
11257,5938,Newtown
11259,5922,St George Dragons
11259,5793,Eastern Suburbs
11262,9267,Balmain Tigers
11262,7536,Parramatta Eels
11263,5805,Canterbury Bankstown
11263,5865,South Sydney Rabbitohs
11260,5842,Manly Warringah Sea Eagles
11260,5922,St George Dragons
11261,5938,Newtown
11261,5894,Western Suburbs Magpies
11264,5793,Eastern Suburbs
11264,9651,North Sydney
11269,5793,Eastern Suburbs
11269,5805,Canterbury Bankstown
11265,5842,Manly Warringah Sea Eagles
11265,9651,North Sydney
11266,5938,Newtown
11266,5922,St George Dragons
11267,7536,Parramatta Eels
11267,5865,South Sydney Rabbitohs
11268,5894,Western Suburbs Magpies
11268,9267,Balmain Tigers
11271,5805,Canterbury Bankstown
11271,5842,Manly Warringah Sea Eagles
11270,5938,Newtown
11270,9651,North Sydney
11273,5922,St George Dragons
11273,9267,Balmain Tigers
11274,5865,South Sydney Rabbitohs
11274,5793,Eastern Suburbs
11272,5894,Western Suburbs Magpies
11272,7536,Parramatta Eels
11275,5805,Canterbury Bankstown
11275,5938,Newtown
11279,5842,Manly Warringah Sea Eagles
11279,5793,Eastern Suburbs
11278,9651,North Sydney
11278,9267,Balmain Tigers
11276,5922,St George Dragons
11276,7536,Parramatta Eels
11277,5894,Western Suburbs Magpies
11277,5865,South Sydney Rabbitohs
11283,5805,Canterbury Bankstown
11283,9267,Balmain Tigers
11284,5938,Newtown
11284,5793,Eastern Suburbs
11280,9651,North Sydney
11280,7536,Parramatta Eels
11281,5922,St George Dragons
11281,5894,Western Suburbs Magpies
11282,5865,South Sydney Rabbitohs
11282,5842,Manly Warringah Sea Eagles
11286,9267,Balmain Tigers
11286,5793,Eastern Suburbs
11285,5842,Manly Warringah Sea Eagles
11285,5938,Newtown
11289,7536,Parramatta Eels
11289,5805,Canterbury Bankstown
11288,5865,South Sydney Rabbitohs
11288,5922,St George Dragons
11287,5894,Western Suburbs Magpies
11287,9651,North Sydney
11290,5865,South Sydney Rabbitohs
11290,5842,Manly Warringah Sea Eagles
11291,5938,Newtown
11291,5922,St George Dragons
11292,5865,South Sydney Rabbitohs
11292,5922,St George Dragons
11293,5865,South Sydney Rabbitohs
11293,5938,Newtown
11294,5805,Canterbury Bankstown
11294,9835,Western Suburbs Magpies
11298,9937,North Sydney
11298,5793,Eastern Suburbs
11297,9212,Parramatta Eels
11297,9267,Balmain Tigers
11295,9640,St George Dragons
11295,5842,Manly Warringah Sea Eagles
11296,5865,South Sydney Rabbitohs
11296,5938,Newtown
11301,9267,Balmain Tigers
11301,5805,Canterbury Bankstown
11299,5842,Manly Warringah Sea Eagles
11299,5865,South Sydney Rabbitohs
11303,5938,Newtown
11303,5793,Eastern Suburbs
11300,9212,Parramatta Eels
11300,9640,St George Dragons
11302,9835,Western Suburbs Magpies
11302,9937,North Sydney
11304,5842,Manly Warringah Sea Eagles
11304,9212,Parramatta Eels
11306,9937,North Sydney
11306,9267,Balmain Tigers
11307,9640,St George Dragons
11307,5805,Canterbury Bankstown
11308,5865,South Sydney Rabbitohs
11308,5793,Eastern Suburbs
11305,9835,Western Suburbs Magpies
11305,5938,Newtown
11310,9267,Balmain Tigers
11310,5938,Newtown
11311,5805,Canterbury Bankstown
11311,5842,Manly Warringah Sea Eagles
11309,9212,Parramatta Eels
11309,5865,South Sydney Rabbitohs
11312,9640,St George Dragons
11312,9937,North Sydney
11313,9835,Western Suburbs Magpies
11313,5793,Eastern Suburbs
11315,9267,Balmain Tigers
11315,5793,Eastern Suburbs
11314,5938,Newtown
11314,9640,St George Dragons
11316,9937,North Sydney
11316,5842,Manly Warringah Sea Eagles
11318,9212,Parramatta Eels
11318,5805,Canterbury Bankstown
11317,9835,Western Suburbs Magpies
11317,5865,South Sydney Rabbitohs
11319,9267,Balmain Tigers
11319,9835,Western Suburbs Magpies
11320,5805,Canterbury Bankstown
11320,5865,South Sydney Rabbitohs
11321,5938,Newtown
11321,5842,Manly Warringah Sea Eagles
11322,9212,Parramatta Eels
11322,9937,North Sydney
11323,9640,St George Dragons
11323,5793,Eastern Suburbs
11328,5842,Manly Warringah Sea Eagles
11328,5793,Eastern Suburbs
11324,5938,Newtown
11324,9212,Parramatta Eels
11327,9937,North Sydney
11327,5805,Canterbury Bankstown
11325,9640,St George Dragons
11325,9835,Western Suburbs Magpies
11326,5865,South Sydney Rabbitohs
11326,9267,Balmain Tigers
11330,9267,Balmain Tigers
11330,9640,St George Dragons
11331,5793,Eastern Suburbs
11331,9212,Parramatta Eels
11329,5842,Manly Warringah Sea Eagles
11329,9835,Western Suburbs Magpies
11333,5938,Newtown
11333,5805,Canterbury Bankstown
11332,5865,South Sydney Rabbitohs
11332,9937,North Sydney
11334,9267,Balmain Tigers
11334,5842,Manly Warringah Sea Eagles
11338,5793,Eastern Suburbs
11338,5805,Canterbury Bankstown
11335,9937,North Sydney
11335,5938,Newtown
11337,5865,South Sydney Rabbitohs
11337,9640,St George Dragons
11336,9835,Western Suburbs Magpies
11336,9212,Parramatta Eels
11341,9267,Balmain Tigers
11341,9212,Parramatta Eels
11339,5842,Manly Warringah Sea Eagles
11339,9640,St George Dragons
11340,5938,Newtown
11340,5865,South Sydney Rabbitohs
11342,9835,Western Suburbs Magpies
11342,5805,Canterbury Bankstown
11343,5793,Eastern Suburbs
11343,9937,North Sydney
11347,5805,Canterbury Bankstown
11347,9267,Balmain Tigers
11344,9937,North Sydney
11344,9835,Western Suburbs Magpies
11346,9640,St George Dragons
11346,9212,Parramatta Eels
11345,5865,South Sydney Rabbitohs
11345,5842,Manly Warringah Sea Eagles
11348,5793,Eastern Suburbs
11348,5938,Newtown
11350,9267,Balmain Tigers
11350,9937,North Sydney
11351,5805,Canterbury Bankstown
11351,9640,St George Dragons
11352,5793,Eastern Suburbs
11352,5865,South Sydney Rabbitohs
11349,5938,Newtown
11349,9835,Western Suburbs Magpies
11353,9212,Parramatta Eels
11353,5842,Manly Warringah Sea Eagles
11357,5842,Manly Warringah Sea Eagles
11357,5805,Canterbury Bankstown
11356,5938,Newtown
11356,9267,Balmain Tigers
11354,9937,North Sydney
11354,9640,St George Dragons
11355,5865,South Sydney Rabbitohs
11355,9212,Parramatta Eels
11358,5793,Eastern Suburbs
11358,9835,Western Suburbs Magpies
11361,5805,Canterbury Bankstown
11361,9212,Parramatta Eels
11359,5842,Manly Warringah Sea Eagles
11359,9937,North Sydney
11362,9640,St George Dragons
11362,5938,Newtown
11360,5865,South Sydney Rabbitohs
11360,9835,Western Suburbs Magpies
11363,5793,Eastern Suburbs
11363,9267,Balmain Tigers
11364,5842,Manly Warringah Sea Eagles
11364,5938,Newtown
11365,9937,North Sydney
11365,9212,Parramatta Eels
11367,5865,South Sydney Rabbitohs
11367,5805,Canterbury Bankstown
11366,9835,Western Suburbs Magpies
11366,9267,Balmain Tigers
11368,5793,Eastern Suburbs
11368,9640,St George Dragons
11369,9267,Balmain Tigers
11369,5865,South Sydney Rabbitohs
11370,5805,Canterbury Bankstown
11370,9937,North Sydney
11371,9212,Parramatta Eels
11371,5938,Newtown
11372,9835,Western Suburbs Magpies
11372,9640,St George Dragons
11373,5793,Eastern Suburbs
11373,5842,Manly Warringah Sea Eagles
11375,5805,Canterbury Bankstown
11375,5938,Newtown
11374,9937,North Sydney
11374,5865,South Sydney Rabbitohs
11378,9212,Parramatta Eels
11378,5793,Eastern Suburbs
11377,9640,St George Dragons
11377,9267,Balmain Tigers
11376,9835,Western Suburbs Magpies
11376,5842,Manly Warringah Sea Eagles
11382,5805,Canterbury Bankstown
11382,5793,Eastern Suburbs
11383,5842,Manly Warringah Sea Eagles
11383,9267,Balmain Tigers
11379,5938,Newtown
11379,9937,North Sydney
11380,9212,Parramatta Eels
11380,9835,Western Suburbs Magpies
11381,9640,St George Dragons
11381,5865,South Sydney Rabbitohs
11384,9835,Western Suburbs Magpies
11384,5938,Newtown
11385,5865,South Sydney Rabbitohs
11385,9835,Western Suburbs Magpies
11386,9640,St George Dragons
11386,9267,Balmain Tigers
11387,9267,Balmain Tigers
11387,5865,South Sydney Rabbitohs
11388,9640,St George Dragons
11388,9267,Balmain Tigers
11389,5907,Canterbury Bankstown
11389,8188,North Sydney
11390,5938,Newtown
11390,10382,Manly Warringah Sea Eagles
11393,11822,Parramatta Eels
11393,7415,Eastern Suburbs
11392,5922,St George Dragons
11392,10064,Balmain Tigers
11391,9835,Western Suburbs Magpies
11391,5865,South Sydney Rabbitohs
11397,10382,Manly Warringah Sea Eagles
11397,10064,Balmain Tigers
11394,8188,North Sydney
11394,5865,South Sydney Rabbitohs
11395,11822,Parramatta Eels
11395,5938,Newtown
11396,9835,Western Suburbs Magpies
11396,5922,St George Dragons
11398,7415,Eastern Suburbs
11398,5907,Canterbury Bankstown
11400,10064,Balmain Tigers
11400,11822,Parramatta Eels
11401,5907,Canterbury Bankstown
11401,5938,Newtown
11402,7415,Eastern Suburbs
11402,5865,South Sydney Rabbitohs
11399,8188,North Sydney
11399,9835,Western Suburbs Magpies
11403,5922,St George Dragons
11403,10382,Manly Warringah Sea Eagles
11404,5938,Newtown
11404,5865,South Sydney Rabbitohs
11405,11822,Parramatta Eels
11405,10382,Manly Warringah Sea Eagles
11406,9835,Western Suburbs Magpies
11406,7415,Eastern Suburbs
11408,10064,Balmain Tigers
11408,5907,Canterbury Bankstown
11407,8188,North Sydney
11407,5922,St George Dragons
11410,5907,Canterbury Bankstown
11410,10382,Manly Warringah Sea Eagles
11409,5938,Newtown
11409,9835,Western Suburbs Magpies
11411,5922,St George Dragons
11411,11822,Parramatta Eels
11412,5865,South Sydney Rabbitohs
11412,10064,Balmain Tigers
11413,7415,Eastern Suburbs
11413,8188,North Sydney
11414,10382,Manly Warringah Sea Eagles
11414,5865,South Sydney Rabbitohs
11415,8188,North Sydney
11415,5938,Newtown
11417,11822,Parramatta Eels
11417,5907,Canterbury Bankstown
11416,9835,Western Suburbs Magpies
11416,10064,Balmain Tigers
11418,7415,Eastern Suburbs
11418,5922,St George Dragons
11420,10064,Balmain Tigers
11420,8188,North Sydney
11419,10382,Manly Warringah Sea Eagles
11419,9835,Western Suburbs Magpies
11423,5938,Newtown
11423,7415,Eastern Suburbs
11422,5922,St George Dragons
11422,5907,Canterbury Bankstown
11421,5865,South Sydney Rabbitohs
11421,11822,Parramatta Eels
11427,7415,Eastern Suburbs
11427,10064,Balmain Tigers
11424,5938,Newtown
11424,5922,St George Dragons
11426,8188,North Sydney
11426,10382,Manly Warringah Sea Eagles
11425,11822,Parramatta Eels
11425,9835,Western Suburbs Magpies
11428,5865,South Sydney Rabbitohs
11428,5907,Canterbury Bankstown
11430,10064,Balmain Tigers
11430,5938,Newtown
11431,5907,Canterbury Bankstown
11431,9835,Western Suburbs Magpies
11433,10382,Manly Warringah Sea Eagles
11433,7415,Eastern Suburbs
11429,8188,North Sydney
11429,11822,Parramatta Eels
11432,5865,South Sydney Rabbitohs
11432,5922,St George Dragons
11436,10064,Balmain Tigers
11436,5922,St George Dragons
11437,7415,Eastern Suburbs
11437,11822,Parramatta Eels
11434,10382,Manly Warringah Sea Eagles
11434,5938,Newtown
11438,8188,North Sydney
11438,5907,Canterbury Bankstown
11435,5865,South Sydney Rabbitohs
11435,9835,Western Suburbs Magpies
11441,10064,Balmain Tigers
11441,10382,Manly Warringah Sea Eagles
11442,5907,Canterbury Bankstown
11442,7415,Eastern Suburbs
11439,5938,Newtown
11439,11822,Parramatta Eels
11440,5922,St George Dragons
11440,9835,Western Suburbs Magpies
11443,5865,South Sydney Rabbitohs
11443,8188,North Sydney
11444,10382,Manly Warringah Sea Eagles
11444,5922,St George Dragons
11447,5938,Newtown
11447,5907,Canterbury Bankstown
11446,11822,Parramatta Eels
11446,10064,Balmain Tigers
11448,5865,South Sydney Rabbitohs
11448,7415,Eastern Suburbs
11445,9835,Western Suburbs Magpies
11445,8188,North Sydney
11452,5907,Canterbury Bankstown
11452,10064,Balmain Tigers
11449,10382,Manly Warringah Sea Eagles
11449,11822,Parramatta Eels
11451,5922,St George Dragons
