,player_id,player_name_comma,player_birthday,total_matches,total_points
0,5529,"SAFFY, Jarrod",1984-10-24,61,4
0,21516,"SAIFITI, Daniel",1996-05-01,183+,76
0,21515,"SAIFITI, Jacob",1996-05-01,158+,48
0,28829,"SAILOR, Tristan",1998-06-23,21,8
0,225,"SAILOR, Wendell",1974-07-16,222,510
0,7563,"SAIT, Bob",1934-11-28,9,3
0,6071,"SAIT, Paul",1947-09-04,165,87
0,5132,"SAKR, Tony",-,1,-
0,1778,"SALAFIA, Michael",1974-06-18,4,-
0,2767,"SALEH, Hassan",1979-10-27,44,54
0,780,"SALKELD, Trent",1981-08-20,17,40
0,5259,"SALMON, Craig",1971-11-21,3,-
0,12672,"SALMON, Fred",1904-01-17,4,-
0,14258,"SALMON, Harold",1960-04-03,2,-
0,26374,"SALMON, Jaeman",1999-01-04,81+,40
0,184,"SALVATORI, Craig",1966-01-22,139,100
0,3713,"SAMAU, Smith",1986-06-15,11,4
0,23750,"SAMI, Phillip",1997-08-02,121+,224
0,717,"SAMMUT, Ben",1975-02-13,57,38
0,5685,"SAMMUT, Jarrod",1987-02-15,38,118
0,1835,"SAMPSON, Dean",1967-06-27,14,8
0,9572,"SAMPSON, Sid",1909-02-03,9,12
0,10934,"SAMS, Graeme",1946-11-13,160,51
0,9884,"SAMUEL, Ossie",1917-08-15,4,3
0,10732,"SANDERCOCK, Col",-,16,6
0,47242,"SANDERS, Ethan",2004-01-30,2+,-
0,5266,"SANDERSON, Andrew",-,2,-
0,5309,"SANDERSON, Paul",-,1,-
0,7833,"SANDOW, Chris",1989-01-09,159,818
0,12673,"SANDOW, Harry",1881-12-14,6,2
0,9777,"SANDS, Billy",1917-11-17,1,2
0,12676,"SANDS, Jimmy",1919-03-20,4,-
0,12677,"SANDS, Keith",1915-11-27,5,-
0,10542,"SANDSTROM, Bill",-,36,3
0,12675,"SANDY, James",1885-02-04,2,-
0,4033,"SANKEY, Greg",1959-01-30,13,7
0,20636,"SANTI, Brenden",1993-08-05,11,-
0,20849,"SANTO, Zac",1993-04-08,3,4
0,20576,"SAO, Ligi",1992-10-11,47,12
0,2816,"SAPATU, Fred",-,1,-
0,14183,"SARGENT, Bob",1932-02-28,3,6
0,3175,"SARGENT, Brett",1981-03-30,3,-
0,394,"SARGENT, Mark",1964-08-18,145,72
0,135,"SARGENT, Mitchell",1979-07-02,115,30
0,17097,"SARGINSON, Dan",1993-05-26,5,-
0,11245,"SARTORI, Ian",-,12,6
0,30906,"SASAGI, Simi",2001-04-24,28+,8
0,23899,"SATAE, Tevita",1992-10-22,15,-
0,20739,"SATINI, Tony",1993-08-29,1,-
0,11141,"SATTERLEY, Steve",1951-11-11,59,141
0,9098,"SATTERTHWAITE, Favel",1897-07-28,9,3
0,6039,"SATTLER, John",1942-07-26,195,36
0,428,"SATTLER, Scott",1971-12-13,203,94
0,20286,"SAUILUMA, Sami",1991-02-14,18,20
0,646,"SAUKURU, Colin",-,11,-
0,26513,"SAULO, Pasami",1998-08-01,57+,-
0,23763,"SAUNDERS, Andy",1994-09-14,1,-
0,3058,"SAUNDERS, Don",-,14,-
0,9199,"SAUNDERS, Frank",1902-11-11,73,193
0,8898,"SAUNDERS, Fred",1894-12-20,16,4
0,4179,"SAUNDERS, Owen",1962-04-13,48,68
0,12678,"SAUNDERS, Vivian",-,2,-
0,4017,"SAUNDERSON, Peter",1958-02-09,4,-
0,9625,"SAVAGE, Jack",-,10,3
0,2281,"SAVAGE, Pat",1969-04-11,19,12
0,31266,"SAVAGE, Xavier",2002-04-24,47+,104
0,2588,"SAVIMAKI, Scott",-,2,-
0,12679,"SAWERS, Bill",1950-05-03,11,-
0,10367,"SAWYER, Ken",1930-09-06,27,6
0,12681,"SAWYER, Len",-,4,-
0,12682,"SAYWELL, George",-,11,-
0,11044,"SCAHILL, Dennis",-,49,30
0,198,"SCAHILL, Stephen",1973-11-19,16,4
0,2740,"SCANLAN, Simon",-,1,4
0,10410,"SCANLON, Jack",-,21,16
0,12683,"SCANNELL, John",1888-07-21,2,-
0,8926,"SCANNELL, Mick",-,76,61
0,11302,"SCARR, Trevor",-,30,18
0,3965,"SCHAEFER, Phil",1957-10-24,37,36
0,10085,"SCHAFER, Allan",1916-02-04,12,9
0,12684,"SCHAFER, John",-,1,-
0,12686,"SCHELL, Ted",1930-07-24,24,6
0,9606,"SCHIEMER, Chris",1907-07-02,26,29
0,12685,"SCHIEMER, Dave",1932-10-12,9,9
0,1290,"SCHIFCOFSKE, Clinton",1975-11-10,234,"1,604"
0,63,"SCHIFILLITI, Dean",1968-03-30,183,92
0,31626,"SCHILLER, James",2001-07-14,15+,36
0,12687,"SCHILLING, Don",-,1,-
0,13916,"SCHIRNACK, Alan",1986-11-28,14,-
0,14511,"SCHIRNACK, Jason",1989-07-27,3,4
0,671,"SCHLOSS, Jeremy",1973-09-18,114,76
0,12688,"SCHMIDT, Bill",1921-02-27,2,-
0,45466,"SCHMITZER, John",-,1,-
0,30911,"SCHNEIDER, Brad",2001-02-15,26+,68
0,5238,"SCHODEL, Trevor",-,4,4
0,12690,"SCHOFIELD, Bill",-,1,-
0,5953,"SCHOFIELD, Don",1930-11-21,17,27
0,2076,"SCHOFIELD, Garry",1965-07-01,56,157
0,4192,"SCHOFIELD, Michael",-,34,4
0,3855,"SCHOFIELD, Peter",1953-09-29,50,230
0,5131,"SCHOFIELD, Ryan",-,16,4
0,12689,"SCHOFIELD, Sam",-,4,-
0,10188,"SCHOMBERG, Colin",-,72,264
0,29911,"SCHONIG, Darryn",1996-03-20,7,-
0,2610,"SCHOTT, Darren",1966-03-27,43,44
0,30908,"SCHOUPP, Aaron",2001-06-29,53+,58
0,2743,"SCHRAADER, Kevin",1973-05-06,3,-
0,1671,"SCHRADER, David",1977-03-30,7,8
0,10919,"SCHRODER, Jim",-,32,67
0,45942,"SCHUBACK, Jack",1914-07-17,39,27
0,9858,"SCHUBACK, Jim",1912-02-24,38,18
0,1908,"SCHUBERT, Adam",1985-01-12,5,4
0,1219,"SCHUBERT, Ian",1956-08-22,270,450
0,5866,"SCHUBERT, Kevin",1927-09-17,82,6
0,14187,"SCHULTZ, Bill",1938-07-06,15,-
0,5395,"SCHULTZ, Bill",1891-10-20,142,45
0,12692,"SCHULTZ, Fred",1914-10-05,4,-
0,12694,"SCHULTZ, Keith",-,13,-
0,9447,"SCHUMACK, Jack",1904-04-15,11,6
0,9495,"SCHUMAN, Reg",-,60,9
0,2958,"SCHUSTER, John",1964-01-17,47,266
0,29982,"SCHUSTER, Josh",2001-05-05,50+,20
0,7505,"SCHWEBEL, Allan",1928-10-03,70,33
0,11314,"SCOBIE, Mark",-,15,6
0,10658,"SCOTT, Alan",1939-07-05,53,18
0,2834,"SCOTT, Beau",1984-05-15,244,128
0,4040,"SCOTT, Brett",1960-04-18,26,29
0,12695,"SCOTT, Col",1941-01-31,20,-
0,1503,"SCOTT, Colin",1960-03-22,14,8
0,22620,"SCOTT, Curtis",1997-10-12,71,84
0,5275,"SCOTT, Dean",-,8,8
0,747,"SCOTT, Dennis",1976-06-15,128,44
0,46264,"SCOTT, Geoff",-,1,-
0,51763,"SCOTT, Gilbert",1883-05-21,1,-
0,12447,"SCOTT, Jack",1888-01-31,10,28
0,12696,"SCOTT, Jim",-,8,-
0,2795,"SCOTT, Luke",1974-09-12,22,12
0,3076,"SCOTT, Marshall",1975-06-08,11,-
0,1921,"SCOTT, Matthew",1985-07-30,268,76
0,12697,"SCOTT, T",-,8,-
0,51762,"SCOTT, William",1883-06-18,13,-
0,6532,"SCOTTON, Percy",-,1,-
0,10060,"SCOULAR, Jim",1921-10-22,22,27
0,12698,"SCRAGGS, Bert",-,3,-
0,12699,"SCRIVENER, Frank",-,2,-
0,9868,"SCULLY, Gerard",1920-11-21,96,111
0,12701,"SCULLY, James",-,8,-
0,12700,"SCULLY, Ted",1919-05-19,8,-
0,11091,"SCURFIELD, Terry",-,59,63
0,10005,"SEABORN, Frank",1920-10-22,3,3
0,20810,"SEACH, Norman",1886-09-04,3,-
0,1391,"SEAGE, David",1979-11-29,16,20
0,5128,"SEAL, Martin",1972-04-04,3,4
0,10076,"SEAMER, Arthur",1922-05-07,7,25
0,4492,"SEAMER, Scott",-,2,-
0,12702,"SEARL, Bob",1925-02-16,7,-
0,1009,"SEARLE, Michael",1968-07-16,55,28
0,3929,"SEATON, Wayne",-,10,49
0,12703,"SECCOMBE, William",-,5,3
0,22991,"SECI, Pio",1993-08-19,1,-
0,9130,"SEDDON, Cecil",1902-07-03,58,60
0,9196,"SEE, Andy",1902-04-14,25,27
0,10663,"SEE, Dick",1935-01-07,99,12
0,3877,"SEE, Jim",-,72,48
0,12705,"SEELIN, Dave",1955-12-07,5,3
0,237,"SEERS, Matt",1974-06-28,187,232
0,10098,"SEERY, Jim",1921-03-16,42,18
0,16662,"SEGEYARO, James",1990-11-11,155,148
0,3210,"SEIBOLD, Anthony",1974-10-03,14,-
0,1885,"SEIDENKAMP, David",1970-01-15,33,44
0,5337,"SEIMSON, Brian",-,2,-
0,5119,"SEINOR, Shane",1970-01-19,1,-
0,4257,"SELBY, Geoff",1965-04-11,107,52
0,23473,"SELE, Hame",1996-11-12,83+,8
0,32734,"SELEM, F",-,1,-
0,10523,"SELEM, Roley",-,8,54
0,12706,"SELLAR, John",1956-12-25,14,3
0,7551,"SELLGREN, John",1929-04-09,42,63
0,5546,"SELMES, Jacob",1986-02-13,18,-
0,16885,"SELUINI, Nafe",1990-06-21,27,4
0,12707,"SENDER, Isidor",1905-11-08,7,-
0,9678,"SENDER, Leslie",1914-05-12,22,20
0,20288,"SENE-LEFAO, Jesse",1989-12-08,44,12
0,8624,"SENIOR, Leo",1887-10-04,4,9
0,200,"SENTER, Darren",1972-03-28,226,156
0,546,"SERDARIS, Jim",1971-10-01,208,133
0,17234,"SERG, David",-,1,-
0,12708,"SERIO, Roy",1911-08-12,3,-
0,598,"SERU, Fili",1970-03-11,30,24
0,3166,"SETE, Noah",1981-04-07,2,-
0,2616,"SETTREE, Graham",-,33,12
0,5562,"SETU, Lagi",1988-02-25,73,24
0,20269,"SEUMANUFAGAI, Ava",1991-06-04,141,20
0,18078,"SEUSEU, Anthony",1979-03-24,1,-
0,1480,"SEUSEU, Jerry",1974-04-19,132,40
0,5560,"SEUSEU, Terence",1987-11-20,51,8
0,28244,"SEVE, Marion",1995-05-27,47+,48
0,9276,"SEWELL, George",1903-12-25,52,63
0,31341,"SEXTON, Toby",2001-03-01,47+,120
0,29823,"SEYFARTH, Alex",1999-01-20,70+,24
0,10608,"SEYMOUR, Bernie",1932-05-18,44,6
0,112,"SEYMOUR, Brett",1984-09-27,123,187
0,12709,"SEYMOUR, Fred",-,6,-
0,12710,"SEYMOUR, Jack",-,3,-
0,19687,"SEZER, Aidan",1991-06-24,172,513
0,3100,"SHACKLETON, Shane",1982-07-08,93,16
0,9149,"SHADLOW, Norm",-,52,39
0,729,"SHAHIN, Paul",1971-02-20,4,-
0,11405,"SHAKESPEARE, Joe",-,8,-
0,20776,"SHAKESPEARE, Joe",1886-03-31,2,-
0,12711,"SHALLER, George",1882-01-24,1,-
0,5785,"SHANKLAND, Bill",1907-07-25,22,52
0,9575,"SHANKLAND, George",1911-09-02,8,8
0,12712,"SHANNON, Brian",1935-03-11,12,-
0,9718,"SHARMAN, Jim",1912-10-28,59,50
0,10279,"SHARMAN, Leonard",1923-09-09,1,3
0,9554,"SHARP, Joe",1906-04-16,25,6
0,12713,"SHARP, Stanley",1905-12-10,6,-
0,2576,"SHARP, Steve",1957-09-11,164,27
0,4467,"SHARPE, Danny",-,12,8
0,47294,"SHARPE, Fletcher",2004-05-03,12+,44
0,974,"SHARPE, Geoff",1968-03-06,1,-
0,12714,"SHARPE, Paul",-,4,-
0,12715,"SHARPLES, John",1917-02-10,5,-
0,2026,"SHAW, Darren",1971-10-05,1,-
0,1712,"SHAW, Nick",1978-07-01,2,-
0,1057,"SHAW, Paul",1965-10-04,62,16
0,12716,"SHAW, Sam",1887-06-01,7,-
0,4359,"SHEAHAN, Paul",-,32,20
0,65,"SHEARER, Dale",1965-07-25,180,437
0,10951,"SHEARER, Dan",-,7,31
0,12718,"SHEARER, Don",-,1,-
0,10596,"SHEARER, John",-,22,12
0,2820,"SHEEDY, Paul",1981-02-16,2,-
0,10754,"SHEEDY, Roger",1939-11-21,2,9
0,20883,"SHEEHAN, Bill",1895-01-04,5,-
0,3152,"SHEEHAN, Brett",1979-09-16,8,22
0,12719,"SHEEHAN, Vince",1916-02-14,41,60
0,9046,"SHEEHAN, Vince",1896-12-05,42,66
0,12720,"SHEELEY, Lionel",-,2,-
0,12721,"SHEENS, Bob",1953-08-12,10,-
0,2835,"SHEENS, Tim",1950-10-30,174,33
0,3909,"SHEENS, Wayne",-,13,3
0,11178,"SHEERIN, Ian",-,5,3
0,4464,"SHELFORD, Adrian",1964-01-04,16,-
0,5182,"SHELFORD, Hami",-,1,-
0,12722,"SHEPHERD, Bob",1910-02-24,1,-
0,2575,"SHEPHERD, Danny",1960-12-10,41,-
0,5116,"SHEPHERD, David",1971-08-13,4,-
0,9551,"SHEPHERD, Edward",1910-11-19,28,15
0,5199,"SHEPHERD, Jamie",1973-07-10,6,24
0,12723,"SHEPHERD, Rod",-,1,-
0,3865,"SHEPPARD, Allan",1957-10-02,105,78
0,126,"SHEPPARD, Chris",1981-03-16,65,22
0,10311,"SHEPPARD, F",-,1,3
0,11158,"SHERIDAN, John",1952-11-04,7,3
0,976,"SHERLOCK, Kurt",1961-12-31,88,235
0,8897,"SHERRETT, Charlie",-,31,97
0,8910,"SHERRETT, Owie",1892-03-00,21,9
0,9235,"SHERRY, Austin",-,17,24
0,12724,"SHERRY, George",1911-09-25,8,-
0,12725,"SHERRY, Kel",1952-05-11,7,-
0,144,"SHERWIN, Brent",1978-03-20,191,155
0,10128,"SHERWOOD, Bill",-,6,6
0,9363,"SHERWOOD, Ken",1902-04-26,74,70
0,26512,"SHIBASAKI, Gehamat",1998-09-02,30,24
0,38577,"SHIBASAKI, Jamal",2005-06-07,1+,-
0,11187,"SHIELD, Jeff",1953-10-01,78,33
0,5821,"SHIELDS, Mick",1912-10-23,4,3
0,518,"SHIELS, Peter",1972-09-04,120,64
0,2825,"SHILLINGTON, David",1983-06-24,215,44
0,12726,"SHINER, Tom",-,8,-
0,12727,"SHIPPEN, Bill",-,1,-
0,66,"SHIPWAY, Mark",1976-05-13,126,44
0,9062,"SHIRLEY, Oscar",1887-05-27,4,2
0,12728,"SHOEMARK, Neville",-,20,-
0,5137,"SHOESMITH, Rod",-,4,4
0,4453,"SHORE, Brett",-,11,-
0,8719,"SHORT, George",-,5,3
0,5564,"SHORTLAND, Ryan",1986-01-27,6,12
0,10051,"SHORTUS, Mick",-,1,3
0,9112,"SHORTUS, Peter",-,3,3
0,12729,"SHOUDRA, Val",-,1,-
0,11106,"SHULMAN, Mark",1951-04-02,58,24
0,2321,"SIBBIT, Ian",1980-10-15,20,12
0,12731,"SIBRAA, Jim",1896-08-20,2,-
0,17285,"SIEJKA, Harry",1992-02-03,4,2
0,3424,"SIEMSEN, Brian",1976-03-27,3,-
0,1534,"SIGSWORTH, Phil",1959-01-31,175,268
0,4128,"SIGSWORTH, Ron",1961-08-31,38,54
0,6177,"SILCOCK, Nat",1927-11-25,13,-
0,173,"SILVA, Rod",1967-12-10,192,360
0,12732,"SILVESTER, Phil",-,5,-
0,12733,"SIMMAT, Charlie",1917-11-08,1,-
0,10155,"SIMMONDS, Jeff",-,50,66
0,12734,"SIMMONDS, Jeff",1944-04-27,10,6
0,1575,"SIMMONDS, Reece",1980-01-07,57,100
0,288,"SIMMONS, David",1984-12-06,200,416
0,12735,"SIMMONS, Graham",-,21,-
0,10830,"SIMMONS, Lionel",-,4,3
0,10874,"SIMMONS, Mick",-,18,6
0,1144,"SIMMONS, Royce",1960-05-02,237,61
0,10394,"SIMMONS, Warren",1930-01-01,38,33
0,6046,"SIMMS, Eric",1945-08-02,206,"1,841"
0,2821,"SIMMS, Royce",1978-04-18,2,-
0,569,"SIMON, Craig",1973-04-17,91,64
0,561,"SIMON, John",1972-05-29,230,459
0,17203,"SIMONA, Tim",1991-11-20,79,110
0,420,"SIMONDS, Wayne",1966-08-16,131,120
0,1145,"SIMONS, Andrew",1961-06-13,133,195
0,4088,"SIMONS, Jeff",-,30,-
0,28214,"SIMONSSON, Bailey",1998-02-18,95+,128
0,5140,"SIMONSSON, Paul",1967-02-16,3,-
0,30740,"SIMPKIN, Jake",2001-10-16,49+,16
0,1010,"SIMPKINS, Robert",1960-05-23,162,70
0,19517,"SIMPKINS, Ryan",1988-09-20,52,12
0,31338,"SIMPKINS, Tukimihia",2001-12-24,5,-
0,5693,"SIMPSON, Alwyn",1984-05-12,1,-
0,12736,"SIMPSON, Bryan",-,2,-
0,9607,"SIMPSON, D",-,6,3
0,12737,"SIMPSON, Dick",-,2,-
0,12738,"SIMPSON, Jack",1917-01-21,3,-
0,7804,"SIMPSON, Jamie",1986-09-06,37,64
0,5104,"SIMPSON, Michael",-,7,-
0,2884,"SIMPSON, Robbie",1975-03-21,20,-
0,9592,"SIMPSON, Stan",1909-10-07,40,103
0,277,"SIMPSON, Steve",1979-09-27,216,128
0,8943,"SIMPSON, Walter",1893-09-10,12,18
0,1357,"SIMS, Ashton",1985-02-26,228,52
0,20241,"SIMS, Korbin",1992-01-02,141,72
0,16592,"SIMS, Tariq",1990-02-09,236,176
0,67,"SINCLAIR, Bruce",1965-01-25,89,4
0,3830,"SINCLAIR, David",1957-07-31,53,21
0,7567,"SINCLAIR, Don",1917-05-07,123,27
0,627,"SINCLAIR, Jacin",1972-01-02,80,54
0,5985,"SINCLAIR, Jack",-,97,57
0,11210,"SINCLAIR, Neville",1951-06-08,44,24
0,12739,"SINCLAIR, Phil",-,1,-
0,9661,"SING, Charles",-,4,3
0,88,"SING, Matt",1975-03-13,275,636
0,11109,"SING, Noel",-,55,27
0,68,"SING, Wayne",1968-01-08,63,-
0,9949,"SINGLES, Ernie",1914-10-26,24,15
0,12740,"SINODINOS, Bill",-,1,-
0,17375,"SIO, Ken",1990-10-29,98,266
0,20912,"SIOLO, Patrice",1994-02-23,3,-
0,22731,"SIPLEY, Toafofoa",1995-01-05,83+,24
0,4481,"SIRIO, Paul",-,3,-
0,23921,"SIRONEN, Bayley",1996-12-23,80,24
0,19782,"SIRONEN, Curtis",1993-07-31,131,108
0,435,"SIRONEN, Paul",1965-05-23,247,88
0,28212,"SIVO, Maika",1993-10-03,115,416
0,315,"SKANDALIS, John",1976-06-16,249,76
0,69,"SKARDON, John",-,49,52
0,11166,"SKEERS, George",-,15,9
0,3050,"SKELLY, Cole",1972-01-26,8,10
0,11322,"SKELTON, Chris",-,1,6
0,35666,"SKELTON, Jeral",1999-04-08,8+,16
0,642,"SKELTON, Sean",1971-09-28,27,12
0,7399,"SKENE, Alan",1932-10-02,16,6
0,12741,"SKENE, Jeff",1942-02-08,17,-
0,1982,"SKERRETT, Kelvin",1966-05-22,5,-
0,12742,"SKEWES, Leonard",-,1,-
0,12743,"SKINNER, Cyril",1908-06-23,1,-
0,19582,"SKINNER, Nick",1988-05-06,6,4
0,3427,"SKINNON, Steve",1976-10-27,6,8
0,5239,"SLACKSMITH, Chris",-,7,-
0,10504,"SLADDEN, Eric",1936-10-31,163,240
0,7536,"SLADE, Johnny",-,77,128
0,1900,"SLADE, Noel",-,1,-
0,19887,"SLAIMANKHEL, Omar",1992-03-04,5,-
0,735,"SLATER, Billy",1983-06-18,319,760
0,1124,"SLATER, Rod",-,15,20
0,10123,"SLATTERY, Arthur",-,55,20
0,12744,"SLATTERY, Cliff",1925-07-31,1,-
0,11822,"SLATTERY, Ken",-,57,39
0,12745,"SLATTERY, Tom",1898-05-12,8,-
0,9943,"SLATTERY, Tom",1920-03-16,5,3
0,1304,"SLATTERY, Troy",1973-08-06,46,12
0,10049,"SLAVIN, Morrie",-,2,3
0,4457,"SLIGAR, Adrian",1965-07-12,2,-
0,9155,"SLIGAR, Noel",1900-02-08,13,3
0,12747,"SLINGSBY, Ted",1890-08-20,1,-
0,31265,"SLOAN, Tyrell",2002-06-03,59+,120
0,3133,"SLOANE, Craig",-,10,4
0,3079,"SLOCKEE, Jack",1977-03-08,1,-
0,9269,"SLOCKIE, Walter",-,6,15
0,8913,"SLY, Harold",1890-10-13,6,3
0,7815,"SLYNEY, Nick",1988-11-02,11,8
0,1668,"SMAILES, Daniel",1976-04-14,21,4
0,10376,"SMAILLES, Cliff",1930-01-23,69,75
0,6305,"SMALES, Tommy",1934-12-19,6,6
0,12748,"SMALL, ?",-,1,-
0,1854,"SMALL, Jason",1972-11-15,9,-
0,14237,"SMALL, K",-,1,-
0,12750,"SMALL, Ken",1907-05-24,10,-
0,9612,"SMALL, Lex",1907-08-04,5,3
0,10450,"SMALL, Ormonde",1927-02-27,11,9
0,12751,"SMALL, Tom",-,3,-
0,26659,"SMALLEY, Alfred",1999-06-04,2,4
0,20749,"SMELLIE, James",1884-10-11,1,-
0,1505,"SMITH, Alan",1955-05-02,45,17
0,46464,"SMITH, Alan",1940-01-30,3,10
0,9509,"SMITH, Alf",-,28,21
0,52175,"SMITH, Alfred",1891-02-14,2,2
0,10651,"SMITH, Allen",1938-03-20,10,-
0,9703,"SMITH, Athol",1913-08-27,141,126
0,10708,"SMITH, Barry",-,89,82
0,1399,"SMITH, Ben",1984-10-16,152,148
0,34359,"SMITH, Bevan",-,2,-
0,6012,"SMITH, Billy",1942-07-12,234,161
0,28830,"SMITH, Billy",1999-11-07,27+,34
0,12768,"SMITH, Bob",-,10,9
0,53448,"SMITH, Bob",-,1,-
0,1414,"SMITH, Brad",1975-09-27,38,12
0,23735,"SMITH, Brandon",1996-05-31,148+,108
0,2831,"SMITH, Brian",1954-03-14,31,4
0,8478,"SMITH, Brian",1966-09-09,43,228
0,12756,"SMITH, Bruce",1926-12-24,5,-
0,11244,"SMITH, Bryan",-,21,3
0,742,"SMITH, Cameron",1983-06-18,430,"2,786"
0,22780,"SMITH, Christopher",1994-01-16,39,12
0,9538,"SMITH, Colin",1907-05-23,2,3
0,283,"SMITH, Craig",1971-10-31,153,20
0,1768,"SMITH, Craig",-,1,-
0,1757,"SMITH, Craig",1973-02-26,22,138
0,1648,"SMITH, Damien",1974-07-04,58,60
0,233,"SMITH, Darren",1968-12-08,290,462
0,29744,"SMITH, David",1967-04-11,87,325
0,5341,"SMITH, Don",-,2,-
0,12758,"SMITH, Doug",-,11,-
0,12757,"SMITH, Doug",-,1,-
0,13872,"SMITH, Edgar",1882-01-12,1,-
0,12754,"SMITH, Ernest",-,2,-
0,12770,"SMITH, Ernest",1887-07-24,4,-
0,9290,"SMITH, Frank",-,24,6
0,12759,"SMITH, Fred",-,31,22
0,12760,"SMITH, Fred",1930-08-09,2,-
0,9010,"SMITH, G",-,13,3
0,1099,"SMITH, Gary",1963-03-03,51,16
0,4141,"SMITH, Geoff",1952-12-22,36,12
0,52182,"SMITH, Geoff",-,1,-
0,12761,"SMITH, Geoff",1940-05-20,10,3
0,5994,"SMITH, George",1930-09-30,22,3
0,11291,"SMITH, Graeme",-,25,27
0,1434,"SMITH, Greg",1972-01-16,1,-
0,720,"SMITH, Hamish",1973-01-04,3,-
0,202,"SMITH, Hudson",1972-12-17,78,22
0,10104,"SMITH, Jack",-,15,15
0,12755,"SMITH, James",1882-09-22,11,-
0,2078,"SMITH, Jamie",1976-10-02,4,-
0,94,"SMITH, Jason",1972-03-14,209,167
0,2725,"SMITH, Jeremy",1980-04-14,214,124
0,7447,"SMITH, Jeremy",-,5,-
0,3573,"SMITH, Jeremy",1981-07-18,39,20
0,188,"SMITH, Jimmy",1971-10-25,120,40
0,12753,"SMITH, Joe",1889-02-20,30,-
0,17058,"SMITH, John",-,1,-
0,12762,"SMITH, Johnny",1923-07-10,61,21
0,2922,"SMITH, Jonathon",1979-02-28,7,-
0,2912,"SMITH, Joshua",1979-01-31,9,4
0,136,"SMITH, Justin",1977-08-09,142,256
0,12763,"SMITH, Keith",1924-03-03,3,-
0,8601,"SMITH, Kevin",-,9,3
0,5867,"SMITH, Len",1917-03-25,74,131
0,31080,"SMITH, Lindsay",2000-01-13,55+,16
0,2069,"SMITH, Michael",1976-05-10,12,8
0,9642,"SMITH, Mick",1913-12-27,1,2
0,4156,"SMITH, Mike",-,24,8
0,3437,"SMITH, Nathan",1983-04-21,128,80
0,20898,"SMITH, Nathan",1988-07-17,9,4
0,9855,"SMITH, Neville",1915-12-13,69,290
0,3955,"SMITH, Pat",-,6,13
0,4430,"SMITH, Paul",1969-12-24,119,196
0,5091,"SMITH, Paul",1970-05-20,16,8
0,2633,"SMITH, Perry",-,5,-
0,1011,"SMITH, Peter",1958-11-25,115,6
0,11105,"SMITH, Phil",1946-07-15,20,24
0,12764,"SMITH, R",-,2,-
0,34658,"SMITH, R",-,1,-
0,10534,"SMITH, Ray",-,14,15
0,22773,"SMITH, Reimis",1997-05-13,117,200
0,21458,"SMITH, Richard",1962-05-15,34,10
0,10030,"SMITH, Robin",-,27,30
0,12767,"SMITH, Rod",-,1,-
0,11048,"SMITH, Rod",-,65,48
0,12769,"SMITH, Ron",-,2,-
0,12765,"SMITH, Ron",1928-10-11,8,-
0,13441,"SMITH, Ron",-,9,-
0,4400,"SMITH, Ron",-,25,6
0,10392,"SMITH, Russ",-,12,12
0,35539,"SMITH, Sandon",2002-12-06,30+,20
0,11270,"SMITH, Steve",-,12,3
0,8676,"SMITH, T",-,5,5
0,763,"SMITH, Tim",1985-01-13,90,75
0,536,"SMITH, Tony",1967-01-24,88,52
0,71,"SMITH, Tyran",1974-03-15,188,84
0,12752,"SMITH, W",-,2,-
0,3778,"SMITH, Wayne",1956-08-18,179,168
0,20242,"SMITH, Will",1992-07-03,88,52
0,8633,"SMITH, William",1886-11-15,22,23
0,12771,"SMITH, William",-,2,-
0,12766,"SMITH, Willie",-,3,3
0,29964,"SMITH-SHIELDS, Harley",2000-01-12,20+,20
0,11002,"SMITHIES, Bob",1948-02-26,58,46
0,28261,"SMITHIES, Morgan",2000-11-07,25+,-
0,30668,"SMOOTHY, Tyson",1999-07-07,35+,14
0,9544,"SMYTH, Jim",1908-08-14,23,12
0,6007,"SMYTH, Kevin",1932-08-22,128,90
0,10037,"SNARE, Jack",1922-04-08,27,48
0,10323,"SNEDDON, Bill",1926-08-10,23,6
0,10931,"SNEDDON, John",-,28,13
0,12772,"SNELL, Ron",1942-12-20,3,-
0,12773,"SNELL, Steve",1952-03-02,6,-
0,11254,"SNODGRASS, Warren",1950-12-05,32,3
0,12774,"SNOWBALL, Reg",1905-08-30,1,-
0,280,"SNOWDEN, Kade",1986-12-31,174,36
0,4232,"SNUGGS, Mark",1957-02-28,8,6
0,245,"SODEN, Mark",1968-11-23,170,115
0,12775,"SOLAH, Don",-,12,9
0,1387,"SOLIOLA, Iosia",1986-08-04,229,162
0,5282,"SOLOGINKIN, Ben",-,6,-
0,1479,"SOLOGINKIN, Nathan",1978-06-01,32,8
0,10348,"SOLOMON, Len",1929-04-24,20,6
0,72,"SOLOMON, Noel",1971-12-21,35,20
0,1701,"SOLOMONA, David",1978-01-26,78,36
0,7845,"SOLOMONA, Malo",1987-05-10,8,12
0,73,"SOLOMONA, Se'e",1965-03-09,13,-
0,35654,"SOMMERTON, Luke",2000-02-22,5+,8
0,11277,"SOMMERVILLE, Paul",-,18,9
0,10402,"SOORLEY, Austin",-,5,3
0,10286,"SOORLEY, Vince",1922-07-16,43,3
0,20253,"SOPOAGA, Tupou",1992-05-06,21,-
0,3418,"SORBELLO, Daniel",1980-04-17,2,-
0,944,"SORENSEN, Dane",1955-10-04,229,186
